Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0309,0309_2018-07-30_Avon PFAS Survey.pdf,Avon PFAS Survey.pdf v1,2018-07-30,Avon PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,63610395187544635,https://mienviro.michigan.gov/ncore/downloadpdf/63610395187544635,374437,657285696a073f18840c82b90edfdb1508c2db83430d067dede0dc7952160e80,OK,
0310,0310_2018-07-30_CCI PFAS Survey.pdf,CCI PFAS Survey.pdf v1,2018-07-30,CCI PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-2532227711322477530,https://mienviro.michigan.gov/ncore/downloadpdf/-2532227711322477530,1474729,8df2dd3809eb4434f103a11ba169f967dc876408c55f3c8ce017104a63885d28,OK,
0311,0311_2018-07-30_FIAMM PFAS Survey.pdf,FIAMM PFAS Survey.pdf v1,2018-07-30,FIAMM PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-5118843658505132177,https://mienviro.michigan.gov/ncore/downloadpdf/-5118843658505132177,337960,da3654230044de0209d67de08425735a2f33cd3f5651663824abe82c9ed2e58e,OK,
0312,0312_2018-07-30_HAVS PFAS Survey.pdf,HAVS PFAS Survey.docx v1,2018-07-30,HAVS PFAS Survey.docx,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-4128789177103566747,https://mienviro.michigan.gov/ncore/downloadpdf/-4128789177103566747,88296,ad6871ee05f1b9f5d8579995eea1a1062f70cd60e2665a402b778ca33af1da65,OK,
0314,0314_2018-07-30_Mich Rubber PFAS Survey.pdf,Mich Rubber PFAS Survey.pdf v1,2018-07-30,Mich Rubber PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-1446023942601055554,https://mienviro.michigan.gov/ncore/downloadpdf/-1446023942601055554,1290292,d49346f88b05ce7a5f0e5d759c7de3f750bc79d2827f05c6b97542453ce66bfe,OK,
0315,0315_2018-07-30_Mich Rubber Response.pdf,Mich Rubber Response.pdf v1,2018-07-30,Mich Rubber Response.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-6363618274501369148,https://mienviro.michigan.gov/ncore/downloadpdf/-6363618274501369148,125367,ee731288aff7fba873f92e8a74f48ee90c2468ccbc9d0dfbe6f0a4c9355cd6ae,OK,
0316,0316_2018-07-30_Piranha PFAS Survey.pdf,Piranha PFAS Survey.pdf v1,2018-07-30,Piranha PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,-7794513103865681017,https://mienviro.michigan.gov/ncore/downloadpdf/-7794513103865681017,1331973,4557eb333865200c9aee1eddeb639d8ab62f2033700e563a118ac90cbad1f2d2,OK,
0317,0317_2018-07-30_Rec Boat PFAS Survey.pdf,Rec Boat PFAS Survey.pdf v1,2018-07-30,Rec Boat PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,3440402819179881000,https://mienviro.michigan.gov/ncore/downloadpdf/3440402819179881000,2930439,d5fd7e629de76b9aaa8cfa904b5cfde9e9c223e2d568294e08a09bf0e97f5ade,OK,
0318,0318_2018-07-30_Spencer Plastic PFAS Survey.pdf,Spencer Plastic PFAS Survey.pdf v1,2018-07-30,Spencer Plastic PFAS Survey.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNF-P7H3-DCN87,Schedule - IPP PFAS Interim Report-1,4128855838564109461,https://mienviro.michigan.gov/ncore/downloadpdf/4128855838564109461,24694,d658c9a8fe835a36239ce9d174748a9539d5162aa38e522b39428370ee57d972,OK,
0350,0350_2018-10-29_FY18 Applier Certification-Management Practices.pdf,FY18 Applier Certification-Management Practices.pdf v1,2018-10-29,Land App-Management Practices.pdf; signed,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-301703658211288257,https://mienviro.michigan.gov/ncore/downloadpdf/-301703658211288257,567827,d5f1f1b14e9f9c437cb3d950e5f1630338395afc1fc26124b68fae5d8984b4da,OK,
0351,0351_2018-10-29_FY18 Applier-Class B Pathogen and Site Restriction Cert-Spring 2018.pdf,FY18 Applier-Class B Pathogen and Site Restriction Cert-Spring 2018.pdf v1,2018-10-29,Class B Pathogen Reduction and Site Restriction.pdf; Certification form.,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-2132341974653224993,https://mienviro.michigan.gov/ncore/downloadpdf/-2132341974653224993,800083,cf5b3e4bfb8c81aced2c644bf28f081e5a9f253e31a8542314b45e120cf98de2,OK,
0352,0352_2018-10-29_FY18 Applier-Class B Site Restrictions Cert-Fall 2017.pdf,FY18 Applier-Class B Site Restrictions Cert-Fall 2017.doc v1,2018-10-29,Class B Site Restrictions Certification.doc;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,2347978798435200639,https://mienviro.michigan.gov/ncore/downloadpdf/2347978798435200639,58389,25f276fc9cccff5e22bd8bd758c9efb1a22b9230f672a7723b78effb6d744a9d,OK,
0353,0353_2018-10-29_FY18 Applier-Mgt Practices Cert-Fall 2017.pdf,FY18 Applier-Mgt Practices Cert-Fall 2017.doc v1,2018-10-29,Mgt Practices Certification.doc;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-685056191163607732,https://mienviro.michigan.gov/ncore/downloadpdf/-685056191163607732,63328,3d2fa2c3a992f0925778fc939b11fa2736d97a29f3c54818fcdcd2784b8ed6ae,OK,
0354,0354_2018-10-29_FY18 Applier-VAR Certification-Spring 2018.pdf,FY18 Applier-VAR Certification-Spring 2018.pdf v1,2018-10-29,Land App-Vector Attraction Reduction.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-9056692038543053966,https://mienviro.michigan.gov/ncore/downloadpdf/-9056692038543053966,486945,9718e75cd7cf9be6f5ee4c8f031cff878a58fb5075ad3c0604db3d22eadf487b,OK,
0355,0355_2018-10-29_FY18 As Applied 20N07W07-RJ02.pdf,FY18 As Applied 20N07W07-RJ02.pdf v1,2018-10-29,As Applied 20N7W7RJ02.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,6403317132604385721,https://mienviro.michigan.gov/ncore/downloadpdf/6403317132604385721,1037004,91525a5f551a20d945af50afa5ecb81c79200baee3e77bd74e96c3ceaa243729,OK,
0356,0356_2018-10-29_FY18 As Applied 21N09W19-TC01.pdf,FY18 As Applied 21N09W19-TC01.pdf v1,2018-10-29,As Applied 21N9W19TC01.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,4146064223203263226,https://mienviro.michigan.gov/ncore/downloadpdf/4146064223203263226,1044356,11c02dd080de4d604cc714ccb1f8e5bb8430594364631296e0ced58ec692c4e2,OK,
0357,0357_2018-10-29_FY18 As Applied 21N09W20-TC01.pdf,FY18 As Applied 21N09W20-TC01.pdf v1,2018-10-29,As Applied 21N9W20TC01.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,7576125700585566965,https://mienviro.michigan.gov/ncore/downloadpdf/7576125700585566965,1053152,d75e18c8d8cd981b345387f61c63d95495757d381e6426be22c8c0420db64dba,OK,
0358,0358_2018-10-29_FY18 As Applied 21N09W30-GR01.pdf,FY18 As Applied 21N09W30-GR01.pdf v1,2018-10-29,As Applied 21N9W30GR01.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-7032330395000084913,https://mienviro.michigan.gov/ncore/downloadpdf/-7032330395000084913,1019048,1850799eb31d4b9c6e4478febfa95a3b0494895132c1be551ad00d045d26c6c4,OK,
0359,0359_2018-10-29_FY18 As Applied 23N10W29-NS01.pdf,FY18 As Applied 23N10W29-NS01.xlsx v1,2018-10-29,2018 As Applied-29NS01.xlsx; Fall 2018;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,2645334160893073868,https://mienviro.michigan.gov/ncore/downloadpdf/2645334160893073868,196259,19748ebd713bfa5feee1480f64d6907fd150eb574c37d5a4f3f30b5b139bcdca,OK,
0360,0360_2018-10-29_FY18 Biosolids Metals and Nutrient Results.pdf,FY18 Biosolids Metals and Nutrient Results.pdf v1,2018-10-29,Kar Lab Biosolids 9-11-2017.pdf; Fall 2017 (Sept.);,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-4976390370056266928,https://mienviro.michigan.gov/ncore/downloadpdf/-4976390370056266928,186142,7976b96f00295a900fb4304850a5d10875b2f72906bf8a2108d7d3fbf3f1ace2,OK,
0361,0361_2018-10-29_FY18 Biosolids Metals and Nutrient Results.pdf,FY18 Biosolids Metals and Nutrient Results.pdf v1,2018-10-29,Pace Biosolids 3-28-2018.pdf; Spring 2018 (March);,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-276971073099901928,https://mienviro.michigan.gov/ncore/downloadpdf/-276971073099901928,986609,bb9d5bc3d13f0fb497e06dcb9eea1522ff918be4a955f81dd3847066e4661415,OK,
0362,0362_2018-10-29_FY18 Daily Solids Log.pdf,FY18 Daily Solids Log.pdf v1,2018-10-29,Spring 2018 Lab Daily Solids.pdf; Spring 2018 - Total and Volatile;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-8344340778069091413,https://mienviro.michigan.gov/ncore/downloadpdf/-8344340778069091413,145831,3f2a6c4f849908ef7b665083a26f54a37e46105c0d8830eedeb0b00370841a7c,OK,
0363,0363_2018-10-29_FY18 Daily Total Solids log.pdf,FY18 Daily Total Solids log.pdf v1,2018-10-29,Fall 2017 Lab Daily Solids.pdf; Fall 2017 - Total and Volatile;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-2551312139639093636,https://mienviro.michigan.gov/ncore/downloadpdf/-2551312139639093636,128419,e80dbf8ded15c88947a102a97348d077e4d4c27fb5b17d7485ba78e6bc31c947,OK,
0364,0364_2018-10-29_FY18 Fecal-Enteric-Etc Results.pdf,FY18 Fecal-Enteric-Etc Results.pdf v1,2018-10-29,HML Biosolids 9-11-2017.pdf; Fall 2017 (Sept.);,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,1281372020643953927,https://mienviro.michigan.gov/ncore/downloadpdf/1281372020643953927,417106,d25b1d7f6de8ec5dbe959c7f2049e76c5e43fb07f3ca8c0146ad74bf5978a445,OK,
0365,0365_2018-10-29_FY18 Fecal-Enteric-Etc Results.pdf,FY18 Fecal-Enteric-Etc Results.pdf v1,2018-10-29,HML Biosolids 5-9-2018.pdf; Spring 2018 (March);,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,2125445999343170799,https://mienviro.michigan.gov/ncore/downloadpdf/2125445999343170799,414125,03507ff794218b2b50b0244c9af479f63c4fd9110ec7b3ed0eca919ee6e67237,OK,
0366,0366_2018-10-29_FY18 Generator-Pathogen Reduction Process Cert.pdf,FY18 Generator-Pathogen Reduction Process Cert.pdf v1,2018-10-29,Proof of Path Reduction Process.pdf; Certification form,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,-3217469014007656711,https://mienviro.michigan.gov/ncore/downloadpdf/-3217469014007656711,230155,a628bbbf6689894cf59e50cc614b318323a57ad8326263a514184f9b3cc353ca,OK,
0367,0367_2018-10-29_FY18 LA Site Information.pdf,FY18 LA Site Information.pdf v1,2018-10-29,Land App Site Descriptions.pdf; 4 sites;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,1580110436075585993,https://mienviro.michigan.gov/ncore/downloadpdf/1580110436075585993,1280864,9f26346cce7ab915b5227867638166ba1f472f948b2a88acd6f38d5054abac63,OK,
0368,0368_2018-10-29_FY18 Temp Logs.pdf,FY18 Temp Logs.pdf v1,2018-10-29,5-18 Temp Logs.pdf; Spring 2018;,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,6596682446003695951,https://mienviro.michigan.gov/ncore/downloadpdf/6596682446003695951,986271,875feec6084782bae4c5f77f0f380fb4600143653665a8a777ec1de465c9b88a,OK,
0369,0369_2018-10-29_FY18 Temp Logs.pdf,FY18 Temp Logs.pdf v1,2018-10-29,11-17 Temp Logs.pdf; Fall 2017,Applicant Attachments,WRD - NPDES,Application/Request,HNH-M790-67ZPK,Schedule - Biosolids Annual Report,7591858704755305697,https://mienviro.michigan.gov/ncore/downloadpdf/7591858704755305697,988375,42d17aeb413aceb79419e3698cab0ee0e5881b3258b53d5943a0cfc1360a83d3,OK,
0382,0382_2018-11-29_2018 IPP Screening - Monitoring Plan.Update181130.pdf,2018 IPP Screening - Monitoring Plan.Update181130.pdf v1,2018-11-29,2018 IPP Screening - Monitoring Plan.Update181130.pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNJ-P0ZX-8AVDS,Schedule - IPP PFAS Summary Report,7542728895285267816,https://mienviro.michigan.gov/ncore/downloadpdf/7542728895285267816,86584,2dd8cd38dcb9b088a53fde3a81406d639341960e223ea1271fcad123ab8ce034,OK,
0384,0384_2018-11-29_J17646-1 UDS Level 2 Report Final Report (Leachate).pdf,J17646-1 UDS Level 2 Report Final Report (Leachate).pdf v1,2018-11-29,J17646-1 UDS Level 2 Report Final Report (Leachate).pdf,Applicant Attachments,WRD - NPDES,Application/Request,HNJ-P0ZX-8AVDS,Schedule - IPP PFAS Summary Report,792182164173532957,https://mienviro.michigan.gov/ncore/downloadpdf/792182164173532957,2220096,f14db99c8153f5bb88297170433b6195aa16344f8c44a173f687b4c76fd577e6,OK,
