DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/6645952068854823121",IU Permit notes_COPY.msg,Comments on IU permits version 2.,Industrial Pretreatment Program (IPP),"10/9/2024 12:00:00 AM",6645952068854823121,WRD - NPDES,Compliance Action,SVN-01952,Second Violation Notice
"https://mienviro.michigan.gov/ncore/downloadpdf/-7067429303309482327",854440 Cadillac MAHL Report Dec2024_Combined Final (2).pdf,Revised MAHL submitted under the incorrect schedule.,Industrial Pretreatment Program (IPP),"12/16/2024 12:00:00 AM",-7067429303309482327,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/7292030081914521790",Cadillac MAHL - December 2024.msg,Comments on MAHL study revision submitted December 2024.,Industrial Pretreatment Program (IPP),"1/10/2025 12:00:00 AM",7292030081914521790,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/3889729669385105688",RE_ Cadillac MAHL - December 2024.msg,Response from Cadillac/F&V on comments to the Dec 2024 version of the MAHL.,Industrial Pretreatment Program (IPP),"1/16/2025 12:00:00 AM",3889729669385105688,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/-8948881917471742688",RE_ Cadillac MAHL revisions.msg,Comments on use of minimum removal in MAHL.,Industrial Pretreatment Program (IPP),"1/21/2025 12:00:00 AM",-8948881917471742688,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/-536555223081369280",RE_ Cadillac MAHL - December 2024.msg,Revised response on MAHL comments.,Industrial Pretreatment Program (IPP),"1/24/2025 12:00:00 AM",-536555223081369280,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/3055689922791814885",Cadillac MAHL.msg,Comments on revised MAHL and proposed local limits.,Industrial Pretreatment Program (IPP),"3/5/2025 12:00:00 AM",3055689922791814885,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/-94646851769060147",RE_ Cadillac MAHL.msg,,Industrial Pretreatment Program (IPP),"4/16/2025 12:00:00 AM",-94646851769060147,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/3814413274055356023",854440 Cadillac MAHL Report April 2025 - Final Combined.pdf,,Industrial Pretreatment Program (IPP),"4/16/2025 12:00:00 AM",3814413274055356023,WRD - NPDES,Application/Request,HPV-DHMB-MCAGV,Schedule - Submit MAHL and proposed local limits
"https://mienviro.michigan.gov/ncore/downloadpdf/8215308103086839996",IPP Annual Report.msg,,Industrial Pretreatment Program (IPP),"4/16/2025 12:00:00 AM",8215308103086839996,WRD - NPDES,Application/Request,HQB-BNKM-1SC3Q,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-7618620738326605034",RE_ Cadillac Additional Local Limits Parameters - Proposed Sampling Plan.msg,,Industrial Pretreatment Program (IPP),"10/30/2025 12:00:00 AM",-7618620738326605034,WRD - NPDES,Application/Request,HQG-QQ9K-KSZ7V,Schedule - IPP Unscheduled Submissions for Approval
"https://mienviro.michigan.gov/ncore/downloadpdf/357373492342145391",FW_ Cadillac Additional Local Limits Parameters - Proposed Sampling Plan.msg,,Industrial Pretreatment Program (IPP),"10/30/2025 12:00:00 AM",357373492342145391,WRD - NPDES,Application/Request,HQG-QQ9K-KSZ7V,Schedule - IPP Unscheduled Submissions for Approval
"https://mienviro.michigan.gov/ncore/downloadpdf/4876017487440937730",Cadillac WWTP MAHL Sampling Plan Additional Parameters Rev.pdf,Revised sampling plan.,Industrial Pretreatment Program (IPP),"10/30/2025 12:00:00 AM",4876017487440937730,WRD - NPDES,Application/Request,HQG-QQ9K-KSZ7V,Schedule - IPP Unscheduled Submissions for Approval
"https://mienviro.michigan.gov/ncore/downloadpdf/-8890797696595488087",Cadillac WWTP - MAHL 2026.msg,Comments on MAHL submitted for review January 2026.,Industrial Pretreatment Program (IPP),"3/9/2026 12:00:00 AM",-8890797696595488087,WRD - NPDES,Application/Request,HQ8-XRFB-J9GAX,Schedule - Local Limits Evaluation (IPP)
"https://mienviro.michigan.gov/ncore/downloadpdf/-493491631835091944",IPP Annual Report.msg,Comments on the annual report.,Industrial Pretreatment Program (IPP),"3/26/2026 12:00:00 AM",-493491631835091944,WRD - NPDES,Application/Request,HQM-9QCZ-PE5QR,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/207703776627933965",Cadillac WWTP MAHL 2026 vers 2 comments 5-13-26_COPY.docx,MAHL 2026 version 2 WRD comments.,Industrial Pretreatment Program (IPP),"5/13/2026 12:00:00 AM",207703776627933965,WRD - NPDES,Compliance Action,SVN-01952,Second Violation Notice
"https://mienviro.michigan.gov/ncore/downloadpdf/-4134587087805206304",Cadillac WWTP IPP - Civil and criminal penalties.msg,Comments on civil and criminal penalty required revisions,Industrial Pretreatment Program (IPP),"5/27/2026 12:00:00 AM",-4134587087805206304,WRD - NPDES,Compliance Action,SVN-01952,Second Violation Notice
